817	124
512	188
662	795
598	194
190	470
261	40
326	728
159	381
560	848
261	75
337	847
643	572
253	348
337	574
337	512
159	502
667	622
543	147
411	586
574	523
308	559
878	320
706	507
1013	113
502	124
337	550
752	590
746	769
302	670
313	837
337	177
662	790
337	662
860	903
417	529
25	654
159	662
781	565
848	622
470	277
867	421
253	130
65	694
994	837
190	715
75	420
337	595
313	303
1003	937
192	862
127	529
662	75
633	194
988	724
337	3
709	529
25	817
272	879
470	241
633	590
580	224
991	421
994	928
190	781
337	415
40	440
838	667
337	529
931	272
550	273
529	862
177	320
286	862
85	122
662	322
986	862
176	435
709	14
512	849
609	480
16	70
75	634
190	529
662	25
190	553
426	820
969	340
337	590
801	76
770	769
340	1023
616	97
159	410
190	175
838	280
127	55
290	219
127	340
337	536
159	1023
847	163
442	911
25	969
502	25
337	709
847	91
337	84
838	591
185	48
512	1011
127	633
996	709
878	139
20	579
502	529
286	674
662	454
159	176
337	148
662	313
190	25
497	147
190	484
75	679
667	333
130	708
159	68
994	817
473	28
529	810
304	273
70	751
709	954
903	529
482	991
692	25
565	582
770	227
847	529
406	837
397	708
662	1015
244	958
726	565
337	1013
25	303
190	928
757	155
386	286
402	313
415	694
942	705
177	694
322	550
502	550
224	487
261	635
159	241
817	619
337	280
766	708
176	903
988	265
85	694
759	85
634	291
261	609
860	590
667	558
989	230
40	555
25	442
672	766
337	784
75	692
28	991
40	766
692	937
452	723
190	247
159	75
337	457
322	800
662	447
127	75
262	839
337	25
662	860
574	40
137	937
662	688
337	159
75	106
337	334
667	649
910	500
988	977
709	529
370	1018
918	405
337	590
771	937
159	672
450	122
457	932
337	219
337	661
937	769
337	937
127	633
692	889
957	848
445	85
512	867
988	634
502	606
574	75
70	14
341	272
14	962
127	635
435	694
723	187
450	435
47	29
529	460
268	529
304	286
662	512
415	514
159	190
16	307
337	937
435	457
502	382
190	529
381	817
149	21
942	652
696	910
190	817
127	817
337	330
337	470
25	910
190	633
931	681
337	942
707	992
969	622
662	679
132	695
457	879
831	633
16	435
14	85
878	893
817	44
886	656
724	363
529	124
709	777
667	512
436	417
746	147
529	499
954	930
497	529
397	457
928	418
931	608
70	457
127	313
555	749
1013	46
25	142
397	415
847	884
190	457
70	70
860	214
127	988
595	555
662	411
690	448
337	862
201	25
830	373
337	192
735	44
120	25
47	7
502	817
991	768
75	1011
75	534
303	870
47	421
75	904
986	453
337	751
75	770
751	961
285	263
320	241
322	715
190	643
337	555
817	529
958	312
452	410
996	435
1016	117
609	421
770	993
337	206
979	307
337	14
709	165
132	649
817	941
502	707
294	529
555	1011
502	104
692	933
337	44
70	482
450	326
847	421
497	535
502	331
502	320
127	420
529	440
904	937
986	735
969	564
954	16
435	601
337	241
529	879
127	874
979	138
662	1011
127	416
436	406
159	172
878	55
745	65
381	502
44	591
279	806
337	735
261	983
75	40
159	709
986	742
345	817
662	75
75	483
75	502
436	822
595	746
337	709
20	128
413	847
383	879
574	460
127	802
337	815
261	820
190	208
75	975
361	752
482	910
735	529
415	634
261	40
958	121
337	1014
29	751
837	601
337	1011
25	591
195	795
337	662
127	97
244	92
551	694
726	707
132	685
709	318
555	331
25	452
337	662
662	188
838	934
817	1011
931	421
931	1016
337	550
766	415
337	415
574	417
261	470
502	304
595	601
678	579
159	190
817	351
838	25
70	694
662	911
326	837
159	579
337	16
326	879
337	381
337	1016
994	172
574	529
996	709
817	286
497	1011
85	241
493	474
502	539
574	938
831	303
372	141
817	271
550	1003
261	358
127	194
337	1016
337	79
931	82
461	385
910	1011
502	412
159	889
70	463
75	817
903	748
337	159
616	457
450	595
555	913
770	16
170	409
337	438
70	525
781	272
337	16
379	631
415	14
75	417
709	190
127	176
473	493
302	709
337	115
574	25
470	862
598	281
40	565
16	579
497	25
25	177
882	982
534	806
337	662
326	708
847	326
994	529
574	75
16	393
127	667
25	415
302	709
692	40
192	545
986	724
159	326
525	453
406	1022
889	937
127	219
574	550
337	847
781	766
58	937
337	709
337	502
745	497
709	326
337	174
337	1016
337	937
75	10
609	326
634	55
913	766
130	85
996	512
193	204
337	540
415	205
337	502
190	303
848	751
361	470
931	534
988	224
25	991
986	172
337	14
726	55
616	238
16	1016
991	208
253	318
903	817
75	358
457	925
770	70
159	363
127	261
75	340
326	17
176	190
337	337
667	820
996	421
735	533
574	176
244	273
159	166
996	385
958	20
882	376
139	405
337	224
609	272
913	307
337	340
70	482
337	176
667	678
190	246
609	415
192	913
735	636
1011	730
337	709
579	241
261	49
931	695
159	817
820	1015
770	944
261	75
190	386
595	694
127	867
337	406
70	649
337	37
415	193
127	190
931	415
190	40
372	406
159	286
662	562
996	751
337	759
595	193
190	817
303	928
572	631
766	3
931	255
159	752
337	40
192	502
337	502
679	817
337	130
435	622
781	666
690	286
667	393
867	111
994	656
302	226
867	937
4	331
671	358
304	865
996	25
709	363
454	910
667	529
529	619
555	421
766	470
337	151
337	75
302	241
709	286
958	124
53	735
502	730
482	246
715	937
244	652
253	590
337	458
988	847
847	21
502	937
